open_time,open,high,low,close,volume
1969-12-07 03:28:36.352,33667.45,33713.0,33487.63,33520.23,725.076884
1969-12-07 03:28:36.352,33520.23,33530.34,33372.13,33434.24,772.999093
1969-12-07 03:28:36.352,33429.15,33556.46,33400.11,33539.63,453.577764
1969-12-07 03:28:36.352,33539.63,33713.0,33468.44,33704.91,495.473036
1969-12-07 03:28:36.352,33704.9,33719.19,33500.0,33618.38,667.96567
1969-12-07 03:28:36.352,33618.38,33795.16,33530.0,33552.94,811.756533
1969-12-07 03:28:36.352,33552.94,33572.92,33420.02,33462.57,468.606421
1969-12-07 03:28:36.352,33462.56,33680.0,33453.79,33597.07,442.974975
1969-12-07 03:28:36.352,33597.07,33677.95,33524.41,33547.34,400.760462
1969-12-07 03:28:36.352,33547.33,33560.0,33469.39,33493.27,504.32958
1969-12-07 03:28:36.352,33493.27,33578.3,33462.91,33486.82,332.929334
1969-12-07 03:28:36.352,33486.82,33490.9,33360.0,33460.86,336.694201
1969-12-07 03:28:36.352,33460.85,33476.74,33318.96,33382.01,436.956602
1969-12-07 03:28:36.352,33382.0,33405.44,33232.52,33339.08,378.927505
1969-12-07 03:28:36.352,33339.09,33422.26,33339.08,33405.96,259.284195
1969-12-07 03:28:36.352,33405.95,33434.69,33250.0,33290.01,362.973349
1969-12-07 03:28:36.352,33288.79,33348.2,33139.0,33161.73,597.362448
1969-12-07 03:28:36.352,33161.73,33218.91,33109.76,33149.04,378.231292
1969-12-07 03:28:36.352,33149.04,33247.98,33142.02,33204.99,269.159149
1969-12-07 03:28:36.352,33204.98,33344.19,33160.52,33327.71,380.83348
1969-12-07 03:28:36.352,33327.71,33331.55,33158.06,33200.0,343.258214
1969-12-07 03:28:36.352,33201.14,33203.07,33041.65,33180.68,413.37315
1969-12-07 03:28:36.352,33179.08,33233.81,33120.0,33200.36,203.064803
1969-12-07 03:28:36.352,33200.36,33220.32,33068.18,33133.21,281.23357
1969-12-07 03:28:36.352,33133.21,33219.06,33088.4,33206.93,234.703368
1969-12-07 03:28:36.352,33206.93,33399.98,33200.01,33363.72,366.949945
1969-12-07 03:28:36.352,33357.5,33500.79,33314.43,33439.11,512.201439
1969-12-07 03:28:36.352,33439.1,33502.91,33406.37,33452.22,384.374067
1969-12-07 03:28:36.352,33452.23,33503.08,33401.18,33459.0,296.909442
1969-12-07 03:28:36.352,33459.0,33518.28,33420.08,33482.32,155.5887
1969-12-07 03:28:36.352,33482.33,33560.11,33482.33,33549.99,292.365393
1969-12-07 03:28:36.352,33550.0,33730.42,33531.94,33703.04,815.999121
1969-12-07 03:28:36.352,33703.04,33881.79,33630.43,33787.86,910.164102
1969-12-07 03:28:36.352,33787.87,33809.0,33665.14,33719.9,449.030937
1969-12-07 03:28:36.352,33719.91,33775.95,33630.1,33722.25,338.878045
1969-12-07 03:28:36.352,33722.25,33898.95,33722.25,33786.55,629.181691
1969-12-07 03:28:36.352,33786.54,33914.6,33640.8,33665.01,742.103985
1969-12-07 03:28:36.352,33665.01,33698.84,33637.37,33675.88,272.918969
1969-12-07 03:28:36.352,33675.88,33748.82,33502.17,33559.56,460.033004
1969-12-07 03:28:36.352,33559.56,33579.8,33440.58,33526.82,287.295305
1969-12-07 03:28:36.352,33526.82,33609.0,33499.99,33559.13,308.71214
1969-12-07 03:28:36.352,33559.13,33686.0,33536.16,33631.1,268.699623
1969-12-07 03:28:36.352,33631.09,33758.39,33583.16,33717.89,383.829911
1969-12-07 03:28:36.352,33717.89,33760.0,33666.21,33674.52,295.453107
1969-12-07 03:28:36.352,33673.57,33685.0,33513.55,33564.28,446.243711
1969-12-07 03:28:36.352,33565.88,33650.0,33532.9,33638.68,244.532362
1969-12-07 03:28:36.352,33638.68,33640.0,33539.69,33566.41,169.453885
1969-12-07 03:28:36.352,33566.41,33572.56,33472.76,33526.09,212.053864
1969-12-07 03:28:36.352,33526.09,33526.09,33370.0,33417.71,444.674062
1969-12-07 03:28:36.352,33417.71,33480.0,33410.1,33460.01,223.988039
1969-12-07 03:28:36.352,33458.19,33570.81,33391.04,33416.05,287.08031
1969-12-07 03:28:36.352,33416.05,33527.86,33316.73,33524.47,426.281652
1969-12-07 03:28:36.352,33524.48,33645.91,33480.02,33619.12,287.283113
1969-12-07 03:28:36.352,33619.11,33648.71,33491.0,33507.86,235.957804
1969-12-07 03:28:36.352,33508.76,33609.01,33444.25,33600.97,279.79455
1969-12-07 03:28:36.352,33600.97,33691.6,33555.96,33665.52,225.733021
1969-12-07 03:28:36.352,33665.52,33682.37,33589.01,33632.84,200.080434
1969-12-07 03:28:36.352,33634.04,33696.42,33583.03,33638.21,209.360562
1969-12-07 03:28:36.352,33638.2,33745.64,33634.84,33740.01,457.283405
1969-12-07 03:28:36.352,33740.02,33800.0,33686.74,33707.99,624.222074
1969-12-07 03:28:36.352,33707.98,33799.99,33675.01,33754.98,242.536033
1969-12-07 03:28:36.352,33754.98,33846.15,33741.81,33781.32,462.619809
1969-12-07 03:28:36.352,33781.32,33845.37,33682.02,33714.37,288.18904
1969-12-07 03:28:36.352,33714.36,33769.01,33642.1,33682.16,264.563921
1969-12-07 03:28:36.352,33682.17,33747.14,33590.04,33685.41,348.31839
1969-12-07 03:28:36.352,33685.42,33950.0,33672.28,33935.42,636.854269
1969-12-07 03:28:36.352,33934.55,34498.0,33919.03,34365.24,2660.52826
1969-12-07 03:28:36.352,34363.09,34663.48,34335.03,34499.54,1691.051426
1969-12-07 03:28:36.352,34499.53,34573.66,34410.0,34489.99,1198.714584
1969-12-07 03:28:36.352,34489.99,34524.35,34406.0,34450.07,569.084776
1969-12-07 03:28:36.352,34450.07,34651.21,34439.08,34469.97,864.482427
1969-12-07 03:28:36.352,34469.98,34570.0,34416.48,34515.25,590.527055
1969-12-07 03:28:36.352,34515.25,34780.0,34510.0,34673.96,1237.408443
1969-12-07 03:28:36.352,34673.96,34717.1,34575.0,34586.85,791.297884
1969-12-07 03:28:36.352,34586.85,34627.26,34472.67,34590.02,705.457238
1969-12-07 03:28:36.352,34590.0,34697.52,34590.0,34633.64,494.700983
1969-12-07 03:28:36.352,34633.64,34683.66,34550.5,34612.62,405.327599
1969-12-07 03:28:36.352,34612.63,34649.99,34523.93,34618.66,405.532596
1969-12-07 03:28:36.352,34618.65,34699.0,34600.0,34694.34,450.283226
1969-12-07 03:28:36.352,34691.14,34707.58,34579.91,34603.39,315.311675
1969-12-07 03:28:36.352,34603.4,34623.99,34524.96,34601.41,323.833744
1969-12-07 03:28:36.352,34601.41,34629.34,34461.76,34543.89,462.255117
1969-12-07 03:28:36.352,34543.88,34561.02,34435.53,34481.38,578.816913
1969-12-07 03:28:36.352,34481.39,34610.0,34481.38,34608.04,329.826433
1969-12-07 03:28:36.352,34608.04,34816.5,34541.53,34641.53,964.628252
1969-12-07 03:28:36.352,34641.54,34641.54,34555.86,34618.39,334.821171
1969-12-07 03:28:36.352,34618.4,34620.0,34543.47,34567.73,254.686592
1969-12-07 03:28:36.352,34567.74,34596.62,34482.27,34543.97,347.967733
1969-12-07 03:28:36.352,34543.97,34586.78,34470.0,34537.96,423.189704
1969-12-07 03:28:36.352,34537.96,34645.0,34502.01,34631.23,364.788973
1969-12-07 03:28:36.352,34631.23,34640.0,34571.76,34598.59,240.487042
1969-12-07 03:28:36.352,34598.6,34710.0,34572.16,34706.3,423.620226
1969-12-07 03:28:36.352,34706.29,34713.72,34593.31,34674.51,324.430334
